filename,target,fold,trio_index
pattern_sounds/pattern_20/pattern_20_04.wav,pattern_20,10,7
pattern_sounds/pattern_20/pattern_20_10.wav,pattern_20,10,7
pattern_sounds/pattern_21/pattern_21_08.wav,pattern_21,1,5
pattern_sounds/pattern_21/pattern_21_02.wav,pattern_21,1,5
pattern_sounds/pattern_21/pattern_21_18.wav,pattern_21,1,5
pattern_sounds/pattern_21/pattern_21_16.wav,pattern_21,1,5
pattern_sounds/pattern_21/pattern_21_15.wav,pattern_21,2,5
pattern_sounds/pattern_21/pattern_21_09.wav,pattern_21,2,5
pattern_sounds/pattern_21/pattern_21_07.wav,pattern_21,2,5
pattern_sounds/pattern_21/pattern_21_06.wav,pattern_21,2,5
pattern_sounds/pattern_21/pattern_21_28.wav,pattern_21,3,5
pattern_sounds/pattern_21/pattern_21_39.wav,pattern_21,3,5
pattern_sounds/pattern_21/pattern_21_01.wav,pattern_21,3,5
pattern_sounds/pattern_21/pattern_21_03.wav,pattern_21,3,5
pattern_sounds/pattern_21/pattern_21_34.wav,pattern_21,4,5
pattern_sounds/pattern_21/pattern_21_40.wav,pattern_21,4,5
pattern_sounds/pattern_21/pattern_21_17.wav,pattern_21,4,5
pattern_sounds/pattern_21/pattern_21_20.wav,pattern_21,4,5
pattern_sounds/pattern_21/pattern_21_30.wav,pattern_21,5,5
pattern_sounds/pattern_21/pattern_21_38.wav,pattern_21,5,5
pattern_sounds/pattern_21/pattern_21_32.wav,pattern_21,5,5
pattern_sounds/pattern_21/pattern_21_21.wav,pattern_21,5,5
pattern_sounds/pattern_21/pattern_21_23.wav,pattern_21,6,5
pattern_sounds/pattern_21/pattern_21_14.wav,pattern_21,6,5
pattern_sounds/pattern_21/pattern_21_27.wav,pattern_21,6,5
pattern_sounds/pattern_21/pattern_21_36.wav,pattern_21,6,5
pattern_sounds/pattern_21/pattern_21_35.wav,pattern_21,7,5
pattern_sounds/pattern_21/pattern_21_13.wav,pattern_21,7,5
pattern_sounds/pattern_21/pattern_21_19.wav,pattern_21,7,5
pattern_sounds/pattern_21/pattern_21_24.wav,pattern_21,7,5
pattern_sounds/pattern_21/pattern_21_29.wav,pattern_21,8,5
pattern_sounds/pattern_21/pattern_21_22.wav,pattern_21,8,5
pattern_sounds/pattern_21/pattern_21_33.wav,pattern_21,8,5
pattern_sounds/pattern_21/pattern_21_05.wav,pattern_21,8,5
pattern_sounds/pattern_21/pattern_21_12.wav,pattern_21,9,5
pattern_sounds/pattern_21/pattern_21_31.wav,pattern_21,9,5
pattern_sounds/pattern_21/pattern_21_25.wav,pattern_21,9,5
pattern_sounds/pattern_21/pattern_21_26.wav,pattern_21,9,5
pattern_sounds/pattern_21/pattern_21_37.wav,pattern_21,10,5
pattern_sounds/pattern_21/pattern_21_11.wav,pattern_21,10,5
pattern_sounds/pattern_21/pattern_21_04.wav,pattern_21,10,5
pattern_sounds/pattern_21/pattern_21_10.wav,pattern_21,10,5
pattern_sounds/pattern_22/pattern_22_08.wav,pattern_22,1,2
pattern_sounds/pattern_22/pattern_22_02.wav,pattern_22,1,2
pattern_sounds/pattern_22/pattern_22_18.wav,pattern_22,1,2
pattern_sounds/pattern_22/pattern_22_16.wav,pattern_22,1,2
pattern_sounds/pattern_22/pattern_22_15.wav,pattern_22,2,2
pattern_sounds/pattern_22/pattern_22_09.wav,pattern_22,2,2
pattern_sounds/pattern_22/pattern_22_07.wav,pattern_22,2,2
pattern_sounds/pattern_22/pattern_22_06.wav,pattern_22,2,2
pattern_sounds/pattern_22/pattern_22_28.wav,pattern_22,3,2
pattern_sounds/pattern_22/pattern_22_39.wav,pattern_22,3,2
pattern_sounds/pattern_22/pattern_22_01.wav,pattern_22,3,2
pattern_sounds/pattern_22/pattern_22_03.wav,pattern_22,3,2
pattern_sounds/pattern_22/pattern_22_34.wav,pattern_22,4,2
pattern_sounds/pattern_22/pattern_22_40.wav,pattern_22,4,2
pattern_sounds/pattern_22/pattern_22_17.wav,pattern_22,4,2
pattern_sounds/pattern_22/pattern_22_20.wav,pattern_22,4,2
pattern_sounds/pattern_22/pattern_22_30.wav,pattern_22,5,2
pattern_sounds/pattern_22/pattern_22_38.wav,pattern_22,5,2
pattern_sounds/pattern_22/pattern_22_32.wav,pattern_22,5,2
pattern_sounds/pattern_22/pattern_22_21.wav,pattern_22,5,2
pattern_sounds/pattern_22/pattern_22_23.wav,pattern_22,6,2
pattern_sounds/pattern_22/pattern_22_14.wav,pattern_22,6,2
pattern_sounds/pattern_22/pattern_22_27.wav,pattern_22,6,2
pattern_sounds/pattern_22/pattern_22_36.wav,pattern_22,6,2
pattern_sounds/pattern_22/pattern_22_35.wav,pattern_22,7,2
pattern_sounds/pattern_22/pattern_22_13.wav,pattern_22,7,2
pattern_sounds/pattern_22/pattern_22_19.wav,pattern_22,7,2
pattern_sounds/pattern_22/pattern_22_24.wav,pattern_22,7,2
pattern_sounds/pattern_22/pattern_22_29.wav,pattern_22,8,2
pattern_sounds/pattern_22/pattern_22_22.wav,pattern_22,8,2
pattern_sounds/pattern_22/pattern_22_33.wav,pattern_22,8,2
pattern_sounds/pattern_22/pattern_22_05.wav,pattern_22,8,2
pattern_sounds/pattern_22/pattern_22_12.wav,pattern_22,9,2
pattern_sounds/pattern_22/pattern_22_31.wav,pattern_22,9,2
pattern_sounds/pattern_22/pattern_22_25.wav,pattern_22,9,2
pattern_sounds/pattern_22/pattern_22_26.wav,pattern_22,9,2
pattern_sounds/pattern_22/pattern_22_37.wav,pattern_22,10,2
pattern_sounds/pattern_22/pattern_22_11.wav,pattern_22,10,2
pattern_sounds/pattern_22/pattern_22_04.wav,pattern_22,10,2
pattern_sounds/pattern_22/pattern_22_10.wav,pattern_22,10,2
pattern_sounds/pattern_23/pattern_23_08.wav,pattern_23,1,5
pattern_sounds/pattern_23/pattern_23_02.wav,pattern_23,1,5
pattern_sounds/pattern_23/pattern_23_18.wav,pattern_23,1,5
pattern_sounds/pattern_23/pattern_23_16.wav,pattern_23,1,5
pattern_sounds/pattern_23/pattern_23_15.wav,pattern_23,2,5
pattern_sounds/pattern_23/pattern_23_09.wav,pattern_23,2,5
pattern_sounds/pattern_23/pattern_23_07.wav,pattern_23,2,5
pattern_sounds/pattern_23/pattern_23_06.wav,pattern_23,2,5
pattern_sounds/pattern_23/pattern_23_28.wav,pattern_23,3,5
pattern_sounds/pattern_23/pattern_23_39.wav,pattern_23,3,5
pattern_sounds/pattern_23/pattern_23_01.wav,pattern_23,3,5
pattern_sounds/pattern_23/pattern_23_03.wav,pattern_23,3,5
pattern_sounds/pattern_23/pattern_23_34.wav,pattern_23,4,5
pattern_sounds/pattern_23/pattern_23_40.wav,pattern_23,4,5
pattern_sounds/pattern_23/pattern_23_17.wav,pattern_23,4,5
pattern_sounds/pattern_23/pattern_23_20.wav,pattern_23,4,5
pattern_sounds/pattern_23/pattern_23_30.wav,pattern_23,5,5
pattern_sounds/pattern_23/pattern_23_38.wav,pattern_23,5,5
pattern_sounds/pattern_23/pattern_23_32.wav,pattern_23,5,5
pattern_sounds/pattern_23/pattern_23_21.wav,pattern_23,5,5
pattern_sounds/pattern_23/pattern_23_23.wav,pattern_23,6,5
pattern_sounds/pattern_23/pattern_23_14.wav,pattern_23,6,5
pattern_sounds/pattern_23/pattern_23_27.wav,pattern_23,6,5
pattern_sounds/pattern_23/pattern_23_36.wav,pattern_23,6,5
pattern_sounds/pattern_23/pattern_23_35.wav,pattern_23,7,5
pattern_sounds/pattern_23/pattern_23_13.wav,pattern_23,7,5
pattern_sounds/pattern_23/pattern_23_19.wav,pattern_23,7,5
pattern_sounds/pattern_23/pattern_23_24.wav,pattern_23,7,5
pattern_sounds/pattern_23/pattern_23_29.wav,pattern_23,8,5
pattern_sounds/pattern_23/pattern_23_22.wav,pattern_23,8,5
pattern_sounds/pattern_23/pattern_23_33.wav,pattern_23,8,5
pattern_sounds/pattern_23/pattern_23_05.wav,pattern_23,8,5
pattern_sounds/pattern_23/pattern_23_12.wav,pattern_23,9,5
pattern_sounds/pattern_23/pattern_23_31.wav,pattern_23,9,5
pattern_sounds/pattern_23/pattern_23_25.wav,pattern_23,9,5
pattern_sounds/pattern_23/pattern_23_26.wav,pattern_23,9,5
pattern_sounds/pattern_23/pattern_23_37.wav,pattern_23,10,5
pattern_sounds/pattern_23/pattern_23_11.wav,pattern_23,10,5
pattern_sounds/pattern_23/pattern_23_04.wav,pattern_23,10,5
pattern_sounds/pattern_23/pattern_23_10.wav,pattern_23,10,5
pattern_sounds/pattern_24/pattern_24_08.wav,pattern_24,1,6
pattern_sounds/pattern_24/pattern_24_02.wav,pattern_24,1,6
pattern_sounds/pattern_24/pattern_24_18.wav,pattern_24,1,6
pattern_sounds/pattern_24/pattern_24_16.wav,pattern_24,1,6
pattern_sounds/pattern_24/pattern_24_15.wav,pattern_24,2,6
pattern_sounds/pattern_24/pattern_24_09.wav,pattern_24,2,6
pattern_sounds/pattern_24/pattern_24_07.wav,pattern_24,2,6
pattern_sounds/pattern_24/pattern_24_06.wav,pattern_24,2,6
pattern_sounds/pattern_24/pattern_24_28.wav,pattern_24,3,6
pattern_sounds/pattern_24/pattern_24_39.wav,pattern_24,3,6
pattern_sounds/pattern_24/pattern_24_01.wav,pattern_24,3,6
pattern_sounds/pattern_24/pattern_24_03.wav,pattern_24,3,6
pattern_sounds/pattern_24/pattern_24_34.wav,pattern_24,4,6
pattern_sounds/pattern_24/pattern_24_40.wav,pattern_24,4,6
pattern_sounds/pattern_24/pattern_24_17.wav,pattern_24,4,6
pattern_sounds/pattern_24/pattern_24_20.wav,pattern_24,4,6
pattern_sounds/pattern_24/pattern_24_30.wav,pattern_24,5,6
pattern_sounds/pattern_24/pattern_24_38.wav,pattern_24,5,6
pattern_sounds/pattern_24/pattern_24_32.wav,pattern_24,5,6
pattern_sounds/pattern_24/pattern_24_21.wav,pattern_24,5,6
pattern_sounds/pattern_24/pattern_24_23.wav,pattern_24,6,6
pattern_sounds/pattern_24/pattern_24_14.wav,pattern_24,6,6
pattern_sounds/pattern_24/pattern_24_27.wav,pattern_24,6,6
pattern_sounds/pattern_24/pattern_24_36.wav,pattern_24,6,6
pattern_sounds/pattern_24/pattern_24_35.wav,pattern_24,7,6
pattern_sounds/pattern_24/pattern_24_13.wav,pattern_24,7,6
pattern_sounds/pattern_24/pattern_24_19.wav,pattern_24,7,6
pattern_sounds/pattern_24/pattern_24_24.wav,pattern_24,7,6
pattern_sounds/pattern_24/pattern_24_29.wav,pattern_24,8,6
pattern_sounds/pattern_24/pattern_24_22.wav,pattern_24,8,6
pattern_sounds/pattern_24/pattern_24_33.wav,pattern_24,8,6
pattern_sounds/pattern_24/pattern_24_05.wav,pattern_24,8,6
pattern_sounds/pattern_24/pattern_24_12.wav,pattern_24,9,6
pattern_sounds/pattern_24/pattern_24_31.wav,pattern_24,9,6
pattern_sounds/pattern_24/pattern_24_25.wav,pattern_24,9,6
pattern_sounds/pattern_24/pattern_24_26.wav,pattern_24,9,6
pattern_sounds/pattern_24/pattern_24_37.wav,pattern_24,10,6
pattern_sounds/pattern_24/pattern_24_11.wav,pattern_24,10,6
pattern_sounds/pattern_24/pattern_24_04.wav,pattern_24,10,6
pattern_sounds/pattern_24/pattern_24_10.wav,pattern_24,10,6
unwanted_sounds/car_horn/car_horn_08.wav,unknown,1,8
unwanted_sounds/car_horn/car_horn_02.wav,unknown,1,8
unwanted_sounds/car_horn/car_horn_18.wav,unknown,1,8
unwanted_sounds/car_horn/car_horn_16.wav,unknown,1,8
unwanted_sounds/car_horn/car_horn_15.wav,unknown,2,8
unwanted_sounds/car_horn/car_horn_09.wav,unknown,2,8
unwanted_sounds/car_horn/car_horn_07.wav,unknown,2,8
unwanted_sounds/car_horn/car_horn_06.wav,unknown,2,8
unwanted_sounds/car_horn/car_horn_28.wav,unknown,3,8
unwanted_sounds/car_horn/car_horn_39.wav,unknown,3,8
unwanted_sounds/car_horn/car_horn_01.wav,unknown,3,8
unwanted_sounds/car_horn/car_horn_03.wav,unknown,3,8
unwanted_sounds/car_horn/car_horn_34.wav,unknown,4,8
unwanted_sounds/car_horn/car_horn_40.wav,unknown,4,8
unwanted_sounds/car_horn/car_horn_17.wav,unknown,4,8
unwanted_sounds/car_horn/car_horn_20.wav,unknown,4,8
unwanted_sounds/car_horn/car_horn_30.wav,unknown,5,8
unwanted_sounds/car_horn/car_horn_38.wav,unknown,5,8
unwanted_sounds/car_horn/car_horn_32.wav,unknown,5,8
unwanted_sounds/car_horn/car_horn_21.wav,unknown,5,8
unwanted_sounds/car_horn/car_horn_23.wav,unknown,6,8
unwanted_sounds/car_horn/car_horn_14.wav,unknown,6,8
unwanted_sounds/car_horn/car_horn_27.wav,unknown,6,8
unwanted_sounds/car_horn/car_horn_36.wav,unknown,6,8
unwanted_sounds/car_horn/car_horn_35.wav,unknown,7,8
unwanted_sounds/car_horn/car_horn_13.wav,unknown,7,8
unwanted_sounds/car_horn/car_horn_19.wav,unknown,7,8
unwanted_sounds/car_horn/car_horn_24.wav,unknown,7,8
unwanted_sounds/car_horn/car_horn_29.wav,unknown,8,8
unwanted_sounds/car_horn/car_horn_22.wav,unknown,8,8
unwanted_sounds/car_horn/car_horn_33.wav,unknown,8,8
unwanted_sounds/car_horn/car_horn_05.wav,unknown,8,8
unwanted_sounds/car_horn/car_horn_12.wav,unknown,9,8
unwanted_sounds/car_horn/car_horn_31.wav,unknown,9,8
unwanted_sounds/car_horn/car_horn_25.wav,unknown,9,8
unwanted_sounds/car_horn/car_horn_26.wav,unknown,9,8
unwanted_sounds/car_horn/car_horn_37.wav,unknown,10,8
unwanted_sounds/car_horn/car_horn_11.wav,unknown,10,8
unwanted_sounds/car_horn/car_horn_04.wav,unknown,10,8
unwanted_sounds/car_horn/car_horn_10.wav,unknown,10,8
unwanted_sounds/clapping/clapping_08.wav,unknown,1,8
unwanted_sounds/clapping/clapping_02.wav,unknown,1,8
unwanted_sounds/clapping/clapping_18.wav,unknown,1,8
unwanted_sounds/clapping/clapping_16.wav,unknown,1,8
unwanted_sounds/clapping/clapping_15.wav,unknown,2,8
unwanted_sounds/clapping/clapping_09.wav,unknown,2,8
unwanted_sounds/clapping/clapping_07.wav,unknown,2,8
unwanted_sounds/clapping/clapping_06.wav,unknown,2,8
unwanted_sounds/clapping/clapping_28.wav,unknown,3,8
unwanted_sounds/clapping/clapping_39.wav,unknown,3,8
unwanted_sounds/clapping/clapping_01.wav,unknown,3,8
unwanted_sounds/clapping/clapping_03.wav,unknown,3,8
unwanted_sounds/clapping/clapping_34.wav,unknown,4,8
unwanted_sounds/clapping/clapping_40.wav,unknown,4,8
unwanted_sounds/clapping/clapping_17.wav,unknown,4,8
unwanted_sounds/clapping/clapping_20.wav,unknown,4,8
unwanted_sounds/clapping/clapping_30.wav,unknown,5,8
unwanted_sounds/clapping/clapping_38.wav,unknown,5,8
unwanted_sounds/clapping/clapping_32.wav,unknown,5,8
unwanted_sounds/clapping/clapping_21.wav,unknown,5,8
unwanted_sounds/clapping/clapping_23.wav,unknown,6,8
unwanted_sounds/clapping/clapping_14.wav,unknown,6,8
unwanted_sounds/clapping/clapping_27.wav,unknown,6,8
unwanted_sounds/clapping/clapping_36.wav,unknown,6,8
unwanted_sounds/clapping/clapping_35.wav,unknown,7,8
unwanted_sounds/clapping/clapping_13.wav,unknown,7,8
unwanted_sounds/clapping/clapping_19.wav,unknown,7,8
unwanted_sounds/clapping/clapping_24.wav,unknown,7,8
unwanted_sounds/clapping/clapping_29.wav,unknown,8,8
unwanted_sounds/clapping/clapping_22.wav,unknown,8,8
unwanted_sounds/clapping/clapping_33.wav,unknown,8,8
unwanted_sounds/clapping/clapping_05.wav,unknown,8,8
unwanted_sounds/clapping/clapping_12.wav,unknown,9,8
unwanted_sounds/clapping/clapping_31.wav,unknown,9,8
unwanted_sounds/clapping/clapping_25.wav,unknown,9,8
unwanted_sounds/clapping/clapping_26.wav,unknown,9,8
unwanted_sounds/clapping/clapping_37.wav,unknown,10,8
unwanted_sounds/clapping/clapping_11.wav,unknown,10,8
unwanted_sounds/clapping/clapping_04.wav,unknown,10,8
unwanted_sounds/clapping/clapping_10.wav,unknown,10,8
unwanted_sounds/cough/cough_08.wav,unknown,1,8
unwanted_sounds/cough/cough_02.wav,unknown,1,8
unwanted_sounds/cough/cough_18.wav,unknown,1,8
unwanted_sounds/cough/cough_16.wav,unknown,1,8
unwanted_sounds/cough/cough_15.wav,unknown,2,8
unwanted_sounds/cough/cough_09.wav,unknown,2,8
unwanted_sounds/cough/cough_07.wav,unknown,2,8
unwanted_sounds/cough/cough_06.wav,unknown,2,8
unwanted_sounds/cough/cough_28.wav,unknown,3,8
unwanted_sounds/cough/cough_39.wav,unknown,3,8
unwanted_sounds/cough/cough_01.wav,unknown,3,8
unwanted_sounds/cough/cough_03.wav,unknown,3,8
unwanted_sounds/cough/cough_34.wav,unknown,4,8
unwanted_sounds/cough/cough_40.wav,unknown,4,8
unwanted_sounds/cough/cough_17.wav,unknown,4,8
unwanted_sounds/cough/cough_20.wav,unknown,4,8
unwanted_sounds/cough/cough_30.wav,unknown,5,8
unwanted_sounds/cough/cough_38.wav,unknown,5,8
unwanted_sounds/cough/cough_32.wav,unknown,5,8
unwanted_sounds/cough/cough_21.wav,unknown,5,8
unwanted_sounds/cough/cough_23.wav,unknown,6,8
unwanted_sounds/cough/cough_14.wav,unknown,6,8
unwanted_sounds/cough/cough_27.wav,unknown,6,8
unwanted_sounds/cough/cough_36.wav,unknown,6,8
unwanted_sounds/cough/cough_35.wav,unknown,7,8
unwanted_sounds/cough/cough_13.wav,unknown,7,8
unwanted_sounds/cough/cough_19.wav,unknown,7,8
unwanted_sounds/cough/cough_24.wav,unknown,7,8
unwanted_sounds/cough/cough_29.wav,unknown,8,8
unwanted_sounds/cough/cough_22.wav,unknown,8,8
unwanted_sounds/cough/cough_33.wav,unknown,8,8
unwanted_sounds/cough/cough_05.wav,unknown,8,8
unwanted_sounds/cough/cough_12.wav,unknown,9,8
unwanted_sounds/cough/cough_31.wav,unknown,9,8
unwanted_sounds/cough/cough_25.wav,unknown,9,8
unwanted_sounds/cough/cough_26.wav,unknown,9,8
unwanted_sounds/cough/cough_37.wav,unknown,10,8
unwanted_sounds/cough/cough_11.wav,unknown,10,8
unwanted_sounds/cough/cough_04.wav,unknown,10,8
unwanted_sounds/cough/cough_10.wav,unknown,10,8
unwanted_sounds/door_slam/door_slam_08.wav,unknown,1,8
unwanted_sounds/door_slam/door_slam_02.wav,unknown,1,8
unwanted_sounds/door_slam/door_slam_18.wav,unknown,1,8
unwanted_sounds/door_slam/door_slam_16.wav,unknown,1,8
unwanted_sounds/door_slam/door_slam_15.wav,unknown,2,8
unwanted_sounds/door_slam/door_slam_09.wav,unknown,2,8
unwanted_sounds/door_slam/door_slam_07.wav,unknown,2,8
unwanted_sounds/door_slam/door_slam_06.wav,unknown,2,8
unwanted_sounds/door_slam/door_slam_28.wav,unknown,3,8
unwanted_sounds/door_slam/door_slam_39.wav,unknown,3,8
unwanted_sounds/door_slam/door_slam_01.wav,unknown,3,8
unwanted_sounds/door_slam/door_slam_03.wav,unknown,3,8
unwanted_sounds/door_slam/door_slam_34.wav,unknown,4,8
unwanted_sounds/door_slam/door_slam_40.wav,unknown,4,8
unwanted_sounds/door_slam/door_slam_17.wav,unknown,4,8
unwanted_sounds/door_slam/door_slam_20.wav,unknown,4,8
unwanted_sounds/door_slam/door_slam_30.wav,unknown,5,8
unwanted_sounds/door_slam/door_slam_38.wav,unknown,5,8
unwanted_sounds/door_slam/door_slam_32.wav,unknown,5,8
unwanted_sounds/door_slam/door_slam_21.wav,unknown,5,8
unwanted_sounds/door_slam/door_slam_23.wav,unknown,6,8
unwanted_sounds/door_slam/door_slam_14.wav,unknown,6,8
unwanted_sounds/door_slam/door_slam_27.wav,unknown,6,8
unwanted_sounds/door_slam/door_slam_36.wav,unknown,6,8
unwanted_sounds/door_slam/door_slam_35.wav,unknown,7,8
unwanted_sounds/door_slam/door_slam_13.wav,unknown,7,8
unwanted_sounds/door_slam/door_slam_19.wav,unknown,7,8
unwanted_sounds/door_slam/door_slam_24.wav,unknown,7,8
unwanted_sounds/door_slam/door_slam_29.wav,unknown,8,8
unwanted_sounds/door_slam/door_slam_22.wav,unknown,8,8
unwanted_sounds/door_slam/door_slam_33.wav,unknown,8,8
unwanted_sounds/door_slam/door_slam_05.wav,unknown,8,8
unwanted_sounds/door_slam/door_slam_12.wav,unknown,9,8
unwanted_sounds/door_slam/door_slam_31.wav,unknown,9,8
unwanted_sounds/door_slam/door_slam_25.wav,unknown,9,8
unwanted_sounds/door_slam/door_slam_26.wav,unknown,9,8
unwanted_sounds/door_slam/door_slam_37.wav,unknown,10,8
unwanted_sounds/door_slam/door_slam_11.wav,unknown,10,8
unwanted_sounds/door_slam/door_slam_04.wav,unknown,10,8
unwanted_sounds/door_slam/door_slam_10.wav,unknown,10,8
unwanted_sounds/engine/engine_08.wav,unknown,1,8
unwanted_sounds/engine/engine_02.wav,unknown,1,8
unwanted_sounds/engine/engine_18.wav,unknown,1,8
unwanted_sounds/engine/engine_16.wav,unknown,1,8
unwanted_sounds/engine/engine_15.wav,unknown,2,8
unwanted_sounds/engine/engine_09.wav,unknown,2,8
unwanted_sounds/engine/engine_07.wav,unknown,2,8
unwanted_sounds/engine/engine_06.wav,unknown,2,8
unwanted_sounds/engine/engine_28.wav,unknown,3,8
unwanted_sounds/engine/engine_39.wav,unknown,3,8
unwanted_sounds/engine/engine_01.wav,unknown,3,8
unwanted_sounds/engine/engine_03.wav,unknown,3,8
unwanted_sounds/engine/engine_34.wav,unknown,4,8
unwanted_sounds/engine/engine_40.wav,unknown,4,8
unwanted_sounds/engine/engine_17.wav,unknown,4,8
unwanted_sounds/engine/engine_20.wav,unknown,4,8
unwanted_sounds/engine/engine_30.wav,unknown,5,8
unwanted_sounds/engine/engine_38.wav,unknown,5,8
unwanted_sounds/engine/engine_32.wav,unknown,5,8
unwanted_sounds/engine/engine_21.wav,unknown,5,8
unwanted_sounds/engine/engine_23.wav,unknown,6,8
unwanted_sounds/engine/engine_14.wav,unknown,6,8
unwanted_sounds/engine/engine_27.wav,unknown,6,8
unwanted_sounds/engine/engine_36.wav,unknown,6,8
unwanted_sounds/engine/engine_35.wav,unknown,7,8
unwanted_sounds/engine/engine_13.wav,unknown,7,8
unwanted_sounds/engine/engine_19.wav,unknown,7,8
unwanted_sounds/engine/engine_24.wav,unknown,7,8
unwanted_sounds/engine/engine_29.wav,unknown,8,8
unwanted_sounds/engine/engine_22.wav,unknown,8,8
unwanted_sounds/engine/engine_33.wav,unknown,8,8
unwanted_sounds/engine/engine_05.wav,unknown,8,8
unwanted_sounds/engine/engine_12.wav,unknown,9,8
unwanted_sounds/engine/engine_31.wav,unknown,9,8
unwanted_sounds/engine/engine_25.wav,unknown,9,8
unwanted_sounds/engine/engine_26.wav,unknown,9,8
unwanted_sounds/engine/engine_37.wav,unknown,10,8
unwanted_sounds/engine/engine_11.wav,unknown,10,8
unwanted_sounds/engine/engine_04.wav,unknown,10,8
unwanted_sounds/engine/engine_10.wav,unknown,10,8
unwanted_sounds/keyboard_tap/keyboard_tap_08.wav,unknown,1,8
unwanted_sounds/keyboard_tap/keyboard_tap_02.wav,unknown,1,8
unwanted_sounds/keyboard_tap/keyboard_tap_18.wav,unknown,1,8
unwanted_sounds/keyboard_tap/keyboard_tap_16.wav,unknown,1,8
unwanted_sounds/keyboard_tap/keyboard_tap_15.wav,unknown,2,8
unwanted_sounds/keyboard_tap/keyboard_tap_09.wav,unknown,2,8
unwanted_sounds/keyboard_tap/keyboard_tap_07.wav,unknown,2,8
unwanted_sounds/keyboard_tap/keyboard_tap_06.wav,unknown,2,8
unwanted_sounds/keyboard_tap/keyboard_tap_28.wav,unknown,3,8
unwanted_sounds/keyboard_tap/keyboard_tap_39.wav,unknown,3,8
unwanted_sounds/keyboard_tap/keyboard_tap_01.wav,unknown,3,8
unwanted_sounds/keyboard_tap/keyboard_tap_03.wav,unknown,3,8
unwanted_sounds/keyboard_tap/keyboard_tap_34.wav,unknown,4,8
unwanted_sounds/keyboard_tap/keyboard_tap_40.wav,unknown,4,8
unwanted_sounds/keyboard_tap/keyboard_tap_17.wav,unknown,4,8
unwanted_sounds/keyboard_tap/keyboard_tap_20.wav,unknown,4,8
unwanted_sounds/keyboard_tap/keyboard_tap_30.wav,unknown,5,8
unwanted_sounds/keyboard_tap/keyboard_tap_38.wav,unknown,5,8
unwanted_sounds/keyboard_tap/keyboard_tap_32.wav,unknown,5,8
unwanted_sounds/keyboard_tap/keyboard_tap_21.wav,unknown,5,8
unwanted_sounds/keyboard_tap/keyboard_tap_23.wav,unknown,6,8
unwanted_sounds/keyboard_tap/keyboard_tap_14.wav,unknown,6,8
unwanted_sounds/keyboard_tap/keyboard_tap_27.wav,unknown,6,8
unwanted_sounds/keyboard_tap/keyboard_tap_36.wav,unknown,6,8
unwanted_sounds/keyboard_tap/keyboard_tap_35.wav,unknown,7,8
unwanted_sounds/keyboard_tap/keyboard_tap_13.wav,unknown,7,8
unwanted_sounds/keyboard_tap/keyboard_tap_19.wav,unknown,7,8
unwanted_sounds/keyboard_tap/keyboard_tap_24.wav,unknown,7,8
unwanted_sounds/keyboard_tap/keyboard_tap_29.wav,unknown,8,8
unwanted_sounds/keyboard_tap/keyboard_tap_22.wav,unknown,8,8
unwanted_sounds/keyboard_tap/keyboard_tap_33.wav,unknown,8,8
unwanted_sounds/keyboard_tap/keyboard_tap_05.wav,unknown,8,8
unwanted_sounds/keyboard_tap/keyboard_tap_12.wav,unknown,9,8
unwanted_sounds/keyboard_tap/keyboard_tap_31.wav,unknown,9,8
unwanted_sounds/keyboard_tap/keyboard_tap_25.wav,unknown,9,8
unwanted_sounds/keyboard_tap/keyboard_tap_26.wav,unknown,9,8
unwanted_sounds/keyboard_tap/keyboard_tap_37.wav,unknown,10,8
unwanted_sounds/keyboard_tap/keyboard_tap_11.wav,unknown,10,8
unwanted_sounds/keyboard_tap/keyboard_tap_04.wav,unknown,10,8
unwanted_sounds/keyboard_tap/keyboard_tap_10.wav,unknown,10,8
unwanted_sounds/music/music_08.wav,unknown,1,8
unwanted_sounds/music/music_02.wav,unknown,1,8
unwanted_sounds/music/music_18.wav,unknown,1,8
unwanted_sounds/music/music_16.wav,unknown,1,8
unwanted_sounds/music/music_15.wav,unknown,2,8
unwanted_sounds/music/music_09.wav,unknown,2,8
unwanted_sounds/music/music_07.wav,unknown,2,8
unwanted_sounds/music/music_06.wav,unknown,2,8
unwanted_sounds/music/music_28.wav,unknown,3,8
unwanted_sounds/music/music_39.wav,unknown,3,8
unwanted_sounds/music/music_01.wav,unknown,3,8
unwanted_sounds/music/music_03.wav,unknown,3,8
unwanted_sounds/music/music_34.wav,unknown,4,8
unwanted_sounds/music/music_40.wav,unknown,4,8
unwanted_sounds/music/music_17.wav,unknown,4,8
unwanted_sounds/music/music_20.wav,unknown,4,8
unwanted_sounds/music/music_30.wav,unknown,5,8
unwanted_sounds/music/music_38.wav,unknown,5,8
unwanted_sounds/music/music_32.wav,unknown,5,8
unwanted_sounds/music/music_21.wav,unknown,5,8
unwanted_sounds/music/music_23.wav,unknown,6,8
unwanted_sounds/music/music_14.wav,unknown,6,8
unwanted_sounds/music/music_27.wav,unknown,6,8
unwanted_sounds/music/music_36.wav,unknown,6,8
unwanted_sounds/music/music_35.wav,unknown,7,8
unwanted_sounds/music/music_13.wav,unknown,7,8
unwanted_sounds/music/music_19.wav,unknown,7,8
unwanted_sounds/music/music_24.wav,unknown,7,8
unwanted_sounds/music/music_29.wav,unknown,8,8
unwanted_sounds/music/music_22.wav,unknown,8,8
